"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","soc_econ","lockdown","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"407","Grenada","GRD",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"408","Grenada","GRD",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"409","Grenada","GRD",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"410","Grenada","GRD",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"411","Grenada","GRD",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"412","Grenada","GRD",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"413","Grenada","GRD",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"414","Grenada","GRD",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"415","Grenada","GRD",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"416","Grenada","GRD",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"417","Grenada","GRD",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"418","Grenada","GRD",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"419","Grenada","GRD",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"420","Grenada","GRD",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"421","Grenada","GRD",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"422","Grenada","GRD",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"423","Grenada","GRD",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"424","Grenada","GRD",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"425","Grenada","GRD",2020-03-01,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"426","Grenada","GRD",2020-03-02,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"427","Grenada","GRD",2020-03-03,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"428","Grenada","GRD",2020-03-04,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"429","Grenada","GRD",2020-03-05,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"430","Grenada","GRD",2020-03-06,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"431","Grenada","GRD",2020-03-07,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"432","Grenada","GRD",2020-03-08,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"433","Grenada","GRD",2020-03-09,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"434","Grenada","GRD",2020-03-10,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"435","Grenada","GRD",2020-03-11,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"436","Grenada","GRD",2020-03-12,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"437","Grenada","GRD",2020-03-13,0,0,0,1,0,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"438","Grenada","GRD",2020-03-14,0,0,0,1,0,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"439","Grenada","GRD",2020-03-15,0,0,0,1,0,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"440","Grenada","GRD",2020-03-16,0,0,0,3,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"441","Grenada","GRD",2020-03-17,0,0,0,3,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"442","Grenada","GRD",2020-03-18,0,0,0,4,2,5,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"443","Grenada","GRD",2020-03-19,0,0,0,4,2,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"444","Grenada","GRD",2020-03-20,0,0,0,4,2,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"445","Grenada","GRD",2020-03-21,0,0,0,4,2,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"446","Grenada","GRD",2020-03-22,1,0,0,4,2,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"447","Grenada","GRD",2020-03-23,1,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"448","Grenada","GRD",2020-03-24,1,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"449","Grenada","GRD",2020-03-25,1,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"450","Grenada","GRD",2020-03-26,7,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"451","Grenada","GRD",2020-03-27,7,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"452","Grenada","GRD",2020-03-28,7,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"453","Grenada","GRD",2020-03-29,9,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"454","Grenada","GRD",2020-03-30,9,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"455","Grenada","GRD",2020-03-31,9,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"456","Grenada","GRD",2020-04-01,9,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"457","Grenada","GRD",2020-04-02,10,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"458","Grenada","GRD",2020-04-03,12,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"459","Grenada","GRD",2020-04-04,12,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"460","Grenada","GRD",2020-04-05,12,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"461","Grenada","GRD",2020-04-06,12,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"462","Grenada","GRD",2020-04-07,12,0,0,4,3,6,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",111454,340,327.805882352941,NA,72.388,9096.32995901451,2020-04-08 01:14:29
"463","Guyana","GUY",2020-01-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"464","Guyana","GUY",2020-01-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"465","Guyana","GUY",2020-01-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"466","Guyana","GUY",2020-01-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"467","Guyana","GUY",2020-01-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"468","Guyana","GUY",2020-01-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"469","Guyana","GUY",2020-01-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"470","Guyana","GUY",2020-01-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"471","Guyana","GUY",2020-01-30,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"472","Guyana","GUY",2020-01-31,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"473","Guyana","GUY",2020-02-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"474","Guyana","GUY",2020-02-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"475","Guyana","GUY",2020-02-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"476","Guyana","GUY",2020-02-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"477","Guyana","GUY",2020-02-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"478","Guyana","GUY",2020-02-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"479","Guyana","GUY",2020-02-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"480","Guyana","GUY",2020-02-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"481","Guyana","GUY",2020-02-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"482","Guyana","GUY",2020-02-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"483","Guyana","GUY",2020-02-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"484","Guyana","GUY",2020-02-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"485","Guyana","GUY",2020-02-13,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"486","Guyana","GUY",2020-02-14,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"487","Guyana","GUY",2020-02-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"488","Guyana","GUY",2020-02-16,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"489","Guyana","GUY",2020-02-17,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"490","Guyana","GUY",2020-02-18,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"491","Guyana","GUY",2020-02-19,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"492","Guyana","GUY",2020-02-20,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"493","Guyana","GUY",2020-02-21,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"494","Guyana","GUY",2020-02-22,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"495","Guyana","GUY",2020-02-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"496","Guyana","GUY",2020-02-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"497","Guyana","GUY",2020-02-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"498","Guyana","GUY",2020-02-26,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"499","Guyana","GUY",2020-02-27,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"500","Guyana","GUY",2020-02-28,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"501","Guyana","GUY",2020-02-29,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"502","Guyana","GUY",2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"503","Guyana","GUY",2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"504","Guyana","GUY",2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"505","Guyana","GUY",2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"506","Guyana","GUY",2020-03-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"507","Guyana","GUY",2020-03-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"508","Guyana","GUY",2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"509","Guyana","GUY",2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"510","Guyana","GUY",2020-03-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"511","Guyana","GUY",2020-03-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"512","Guyana","GUY",2020-03-11,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"513","Guyana","GUY",2020-03-12,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"514","Guyana","GUY",2020-03-13,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"515","Guyana","GUY",2020-03-14,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"516","Guyana","GUY",2020-03-15,4,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"517","Guyana","GUY",2020-03-16,4,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"518","Guyana","GUY",2020-03-17,7,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
"519","Guyana","GUY",2020-03-18,7,1,0,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.624,3992.22625949241,2020-04-08 01:14:29
